Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL,Job Salary Range
1515945.0,2481405959141090.0,19.0,62.0,81.0,Contract,2023-03-25,Network Engineer,"Wireless Network Engineers design, implement, and maintain wireless network solutions. They optimize wireless connectivity, troubleshoot issues, and ensure reliable and secure wireless communications.","['Wireless network design and architecture', 'Wi', 'Fi standards and protocols', 'Radio', 'Frequency', 'Wireless security protocols', 'Troubleshooting wireless network issues']",Regions Financial,Information Technology,71.5,2023Q1,5.0,14.0,,
1516003.0,2917528374657568.0,69.0,58.0,127.0,Part-Time,2022-02-02,SEO Analyst,"As a Technical SEO Analyst, your role is to analyze website performance and identify opportunities for optimization. You will work on improving site speed, mobile-friendliness, and other technical aspects to enhance search engine rankings. You will also perform keyword research, conduct competitive analysis, and provide recommendations to improve website SEO.","['Technical', 'Website audits', 'O tools', 'Screaming', 'Frog', 'Ahrefs', 'Schema markup', 'Site speed optimization', 'L sitemaps', 'Canonicalization']",Bed Bath & Beyond,Information Technology,92.5,2022Q1,2.0,14.0,,
1516125.0,1909152619030992.8,69.0,57.0,126.0,Intern,2022-10-17,Dental Hygienist,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,"['Dental public health principles', 'Community outreach and education', 'Dental health program planning', 'Epidemiology knowledge', 'Public health regulations knowledge']",XPO,Healthcare,91.5,2022Q4,5.0,14.0,,
1516186.0,1292990211590689.0,27.0,59.0,86.0,Full-Time,2021-07-11,Executive Assistant,"Office Managers oversee daily office operations, including supervising staff, managing facilities, and ensuring efficient workflow. They may also handle budgeting, resource allocation, and office policies.","['Office administration and management', 'Budgeting and expense tracking', 'Team coordination and supervision', 'Facility management', 'Vendor and supplier relations']",Kainos Group,Business,72.5,2021Q3,1.0,10.0,,
1516469.0,1505549570087338.0,39.0,59.0,98.0,Full-Time,2022-02-03,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",HCA Healthcare,Business,78.5,2022Q1,0.0,10.0,,
1516474.0,924905000000000.0,29.0,59.0,88.0,Full-Time,2022-11-05,Electrical Designer,"Electrical Engineers design and develop electrical systems and devices. They work on projects such as power generation, electronics, and control systems for various industries.","['Electrical engineering', 'Circuit design', 'Electronics', 'Auto', 'D proficiency', 'Problem']","Workday, Inc.",Engineering,73.5,2022Q4,3.0,12.0,,
1516584.0,57779600000000.0,66.0,63.0,129.0,Contract,2023-03-31,Physician Assistant,"Work in emergency departments, diagnose and treat acute medical conditions, and provide urgent care.","['Emergency medical care', 'Triage and assessment', 'Trauma management']",Albertsons,Healthcare,96.0,2023Q1,5.0,10.0,,
1516768.0,727566000000000.0,69.0,57.0,126.0,Intern,2023-08-15,Physical Therapist,"Provide physical therapy services to patients with orthopedic conditions, rehabilitate injuries, and improve mobility.","['Orthopedic assessment and treatment', 'Rehabilitation exercises', 'Patient education']",D.R. Horton,Healthcare,91.5,2023Q3,2.0,12.0,,
1516862.0,2174311389219192.8,46.0,64.0,110.0,Full-Time,2023-03-18,Supply Chain Manager,"A Logistics Manager oversees the movement and storage of goods in a supply chain. They plan, implement, and manage the efficient transportation and distribution of products.","['Supply chain management', 'Inventory control', 'Transportation logistics', 'Vendor relations', 'Team leadership and management']",United States Steel,Business,87.0,2023Q1,0.0,14.0,,
1516919.0,1345096388159453.0,67.0,61.0,128.0,Contract,2023-06-05,Social Media Manager,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","['Social media analytics tools', 'Google', 'Analytics', 'Facebook', 'Insights', 'Data analysis and reporting', 'Social media', 'I measurement', 'Competitive analysis', 'Trend identification']",CF Industries Holdings,Business,94.5,2023Q2,0.0,9.0,,
1517201.0,342439000000000.0,66.0,61.0,127.0,Full-Time,2022-10-17,Dental Hygienist,A Dental Hygiene Educator teaches dental hygiene practices and oral health to students or the community. They promote preventive care and raise awareness about dental health.,"['Dental hygiene knowledge', 'Teaching and instructional skills', 'Curriculum development', 'Student assessment', 'Clinical practice experience']",China Construction Bank,Healthcare,94.0,2022Q4,5.0,13.0,,
1517370.0,1057419799685649.0,56.0,62.0,118.0,Full-Time,2022-04-09,Occupational Therapist,A Mental Health Occupational Therapist assists individuals with mental health conditions in improving their daily functioning and coping skills through therapy and interventions.,"['Mental health assessment and evaluation', 'Psychotherapy techniques', 'Cognitive', 'CBT', 'Trauma', 'Crisis intervention', 'Substance abuse treatment', 'Group therapy', 'Cultural competence', 'Ethical standards and boundaries', 'Active listening skills']",Corning,Healthcare,90.0,2022Q2,5.0,9.0,,
1517532.0,418745000000000.0,30.0,65.0,95.0,Contract,2023-03-07,Data Scientist,"Data Engineers design and maintain data pipelines, ensuring data availability and quality for analysis and reporting purposes.","['Data integration', 'Extract', 'Transform', 'Load', 'Big data technologies', 'Hadoop', 'Spark', 'Database management', 'Data warehousing']",Tata Communications,Information Technology,80.0,2023Q1,4.0,11.0,,
1517815.0,785109000000000.0,65.0,55.0,120.0,Full-Time,2021-09-25,Veterinarian,"Provide medical care and treatment to exotic animals, diagnose illnesses, perform surgeries, and educate owners on animal care.","['Exotic animal medicine', 'Exotic animal diagnostics', 'Specialized surgical skills', 'Avian medicine', 'Reptile care', 'Amphibian care', 'Exotic animal anesthesia', 'Compassion and empathy', 'Client communication', 'Problem', 'Attention to detail']",Bajaj Holdings & Investment Limited,Healthcare,87.5,2021Q3,4.0,15.0,,
1517851.0,1378713888361695.0,26.0,55.0,81.0,Intern,2022-09-07,Pediatrician,"General Pediatricians provide medical care to infants, children, and adolescents. They diagnose and treat various pediatric conditions, offer preventive care, and educate patients and parents on child health and well-being.","['Pediatrics', 'Pediatric care', 'Diagnosis and treatment', 'Pediatric medical procedures', 'Patient care', 'Communication skills']",Rockwell Automation,Healthcare,68.0,2022Q3,1.0,12.0,,
1518137.0,1282625362895942.0,39.0,64.0,103.0,Contract,2022-12-22,Chemical Engineer,"Monitor and maintain product quality standards, perform inspections, and implement quality control procedures.","['Quality control processes', 'Quality assurance standards', 'ISO', 'Statistical analysis', 'Inspection techniques', 'Documenting quality issues', 'Root cause analysis', 'Communication with production teams', 'Problem', 'Attention to detail', 'Technical knowledge']",Kellogg,Engineering,83.5,2022Q4,0.0,14.0,,
1518302.0,2440333148639426.0,53.0,56.0,109.0,Temporary,2021-08-10,Substance Abuse Counselor,"An Addiction Counselor provides support and therapy to individuals struggling with addiction, helping them overcome substance abuse and develop healthier coping strategies.","['Addiction counseling techniques', 'Substance abuse treatment', 'Counseling ethics']",Morrison Supermarkets,Legal Services,82.5,2021Q3,2.0,11.0,,
1518324.0,971975000000000.0,42.0,62.0,104.0,Full-Time,2023-03-16,Psychologist,"Research Psychologists conduct psychological research to advance the fields understanding. They design studies, collect data, and analyze results to inform scientific knowledge.","['Research methodology', 'Data analysis', 'Psychological studies', 'Writing research reports', 'Critical thinking']",Deutsche Post DHL Group,Healthcare,83.0,2023Q1,3.0,13.0,,
1518789.0,491062000000000.0,30.0,61.0,91.0,Contract,2021-09-20,Human Resources Manager,"HR Generalists handle various HR functions, including recruitment, employee relations, benefits administration, and HR compliance. They serve as a resource for employees and management, ensuring HR policies and practices align with organizational goals and legal requirements.","['R policies and procedures', 'Employee relations', 'Recruitment', 'Communication skills']",Agricultural Bank of China,Business,76.0,2021Q3,3.0,8.0,,
1518987.0,1688264590283449.0,25.0,65.0,90.0,Full-Time,2023-11-02,Software Engineer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","['Proficiency in one or more backend programming languages', 'Java', 'Python', 'Node', 'Ruby', 'I development', 'Database management', 'L or', 'No', 'Server management and deployment', 'Security best practices', 'Knowledge of web frameworks', 'Express', 'Django']",Seven Group Holdings,Information Technology,77.5,2023Q4,1.0,13.0,,
1519040.0,2562834103465746.0,65.0,63.0,128.0,Part-Time,2021-11-18,Event Planner,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","['Event planning', 'Vendor coordination', 'Budget management', 'Marketing and promotion', 'Logistics']",PPL,Business,95.5,2021Q4,4.0,15.0,,
1519102.0,2844181194173881.0,50.0,63.0,113.0,Contract,2022-11-14,Marketing Analyst,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","['Data analysis tools', 'SQL', 'Python', 'Data visualization tools', 'Tableau', 'Power', 'Statistical analysis', 'Data cleansing and transformation', 'Data modeling', 'Communication of data insights', 'Problem', 'Attention to detail', 'Business acumen']",IBM (International Business Machines Corporation),Business,88.0,2022Q4,0.0,8.0,,
1519606.0,2592120171300345.0,62.0,61.0,123.0,Intern,2021-12-26,Research Analyst,"A Market Research Analyst gathers and analyzes data to provide insights into market trends, consumer behavior, and competitive landscapes. They help businesses make informed decisions.","['Market research methodologies', 'Data collection and analysis', 'Consumer behavior analysis', 'Competitor analysis', 'Survey design and analysis', 'Statistical analysis software', 'SPSS', 'SAS', 'Data visualization', 'Trend analysis', 'Report writing', 'Communication skills', 'Attention to detail']",Booz Allen Hamilton Holding,Business,92.0,2021Q4,1.0,9.0,,
1519691.0,1047412959141872.0,44.0,61.0,105.0,Full-Time,2021-10-25,Project Coordinator,"Construction Project Coordinators assist in managing construction projects, handling documentation, budget tracking, and coordinating subcontractors.","['Construction project management', 'Building codes and regulations knowledge', 'Budgeting and cost control', 'Construction scheduling', 'Contractor and subcontractor coordination']",St. James's Place plc,Business,83.0,2021Q4,1.0,11.0,,
